docId	sentId	word	lemma	label
S0006322312001096-1136	1	Stroke	Stroke	O
S0006322312001096-1136	1	Risk	Risk	O
S0006322312001096-1136	1	Scores	Scores	O
S0006322312001096-1136	1	.	.	O
S0006322312001096-1136	2	New	new	O
S0006322312001096-1136	2	depressive	depressive	O
S0006322312001096-1136	2	symptoms	symptom	O
S0006322312001096-1136	2	at	at	O
S0006322312001096-1136	2	each	each	O
S0006322312001096-1136	2	follow	follow	O
S0006322312001096-1136	2	-	-	O
S0006322312001096-1136	2	up	up	O
S0006322312001096-1136	2	screening	screening	O
S0006322312001096-1136	2	were	be	O
S0006322312001096-1136	2	identified	identify	O
S0006322312001096-1136	2	by	by	O
S0006322312001096-1136	2	General	General	O
S0006322312001096-1136	2	Health	Health	O
S0006322312001096-1136	2	Questionnaire	Questionnaire	O
S0006322312001096-1136	2	caseness	caseness	O
S0006322312001096-1136	2	,	,	O
S0006322312001096-1136	2	a	a	O
S0006322312001096-1136	2	Center	Center	O
S0006322312001096-1136	2	for	for	O
S0006322312001096-1136	2	Epidemiologic	Epidemiologic	O
S0006322312001096-1136	2	Studies	Studies	O
S0006322312001096-1136	2	Depression	Depression	O
S0006322312001096-1136	2	Scale	Scale	O
S0006322312001096-1136	2	score	score	O
S0006322312001096-1136	2	≥16	≥16	B-Quantity
S0006322312001096-1136	2	,	,	O
S0006322312001096-1136	2	and	and	O
S0006322312001096-1136	2	use	use	O
S0006322312001096-1136	2	of	of	O
S0006322312001096-1136	2	antidepressant	antidepressant	O
S0006322312001096-1136	2	medication	medication	O
S0006322312001096-1136	2	.	.	O
S0006322312001096-1177	0	The	the	O
S0006322312001096-1177	0	Whitehall	Whitehall	O
S0006322312001096-1177	0	II	II	O
S0006322312001096-1177	0	study	study	O
S0006322312001096-1177	0	is	be	O
S0006322312001096-1177	0	a	a	O
S0006322312001096-1177	0	prospective	prospective	O
S0006322312001096-1177	0	cohort	cohort	O
S0006322312001096-1177	0	study	study	O
S0006322312001096-1177	0	of	of	O
S0006322312001096-1177	0	British	british	O
S0006322312001096-1177	0	civil	civil	O
S0006322312001096-1177	0	servants	servant	O
S0006322312001096-1177	0	established	establish	O
S0006322312001096-1177	0	in	in	O
S0006322312001096-1177	0	1985	1985	B-Quantity
S0006322312001096-1177	0	to	to	O
S0006322312001096-1177	0	study	study	O
S0006322312001096-1177	0	associations	association	O
S0006322312001096-1177	0	between	between	O
S0006322312001096-1177	0	risk	risk	O
S0006322312001096-1177	0	factors	factor	O
S0006322312001096-1177	0	,	,	O
S0006322312001096-1177	0	pathophysiological	pathophysiological	O
S0006322312001096-1177	0	changes	change	O
S0006322312001096-1177	0	,	,	O
S0006322312001096-1177	0	and	and	O
S0006322312001096-1177	0	clinical	clinical	O
S0006322312001096-1177	0	disease	disease	O
S0006322312001096-1177	0	(	(	O
S0006322312001096-1177	0	22	22	O
S0006322312001096-1177	0	)	)	O
S0006322312001096-1177	0	.	.	O
S0006322312001096-1177	1	The	the	O
S0006322312001096-1177	1	target	target	O
S0006322312001096-1177	1	population	population	O
S0006322312001096-1177	1	was	be	O
S0006322312001096-1177	1	all	all	O
S0006322312001096-1177	1	London	London	O
S0006322312001096-1177	1	-	-	O
S0006322312001096-1177	1	based	base	O
S0006322312001096-1177	1	office	office	O
S0006322312001096-1177	1	staff	staff	O
S0006322312001096-1177	1	,	,	O
S0006322312001096-1177	1	aged	age	O
S0006322312001096-1177	1	35	35	B-Quantity
S0006322312001096-1177	1	to	to	I-Quantity
S0006322312001096-1177	1	55	55	I-Quantity
S0006322312001096-1177	1	,	,	O
S0006322312001096-1177	1	working	work	O
S0006322312001096-1177	1	in	in	O
S0006322312001096-1177	1	20	20	B-Quantity
S0006322312001096-1177	1	civil	civil	O
S0006322312001096-1177	1	service	service	O
S0006322312001096-1177	1	departments	department	O
S0006322312001096-1177	1	on	on	O
S0006322312001096-1177	1	recruitment	recruitment	O
S0006322312001096-1177	1	to	to	O
S0006322312001096-1177	1	the	the	O
S0006322312001096-1177	1	study	study	O
S0006322312001096-1177	1	in	in	O
S0006322312001096-1177	1	1985	1985	B-Quantity
S0006322312001096-1177	1	to	to	I-Quantity
S0006322312001096-1177	1	1988	1988	I-Quantity
S0006322312001096-1177	1	(	(	O
S0006322312001096-1177	1	phase	phase	O
S0006322312001096-1177	1	1	1	O
S0006322312001096-1177	1	)	)	O
S0006322312001096-1177	1	.	.	O
S0006322312001096-1177	2	With	with	O
S0006322312001096-1177	2	a	a	O
S0006322312001096-1177	2	response	response	O
S0006322312001096-1177	2	of	of	O
S0006322312001096-1177	2	73	73	B-Quantity
S0006322312001096-1177	2	%	%	I-Quantity
S0006322312001096-1177	2	,	,	O
S0006322312001096-1177	2	the	the	O
S0006322312001096-1177	2	cohort	cohort	O
S0006322312001096-1177	2	consisted	consist	O
S0006322312001096-1177	2	of	of	O
S0006322312001096-1177	2	10,308	10,308	B-Quantity
S0006322312001096-1177	2	employees	employee	I-Quantity
S0006322312001096-1177	2	(	(	O
S0006322312001096-1177	2	6895	6895	B-Quantity
S0006322312001096-1177	2	men	man	I-Quantity
S0006322312001096-1177	2	and	and	O
S0006322312001096-1177	2	3413	3413	B-Quantity
S0006322312001096-1177	2	women	woman	I-Quantity
S0006322312001096-1177	2	)	)	O
S0006322312001096-1177	2	.	.	O
S0006322312001096-1177	3	Since	since	O
S0006322312001096-1177	3	the	the	O
S0006322312001096-1177	3	phase	phase	O
S0006322312001096-1177	3	1	1	O
S0006322312001096-1177	3	medical	medical	O
S0006322312001096-1177	3	examination	examination	O
S0006322312001096-1177	3	,	,	O
S0006322312001096-1177	3	follow	follow	O
S0006322312001096-1177	3	-	-	O
S0006322312001096-1177	3	up	up	O
S0006322312001096-1177	3	examinations	examination	O
S0006322312001096-1177	3	have	have	O
S0006322312001096-1177	3	taken	take	O
S0006322312001096-1177	3	place	place	O
S0006322312001096-1177	3	approximately	approximately	B-Quantity
S0006322312001096-1177	3	every	every	I-Quantity
S0006322312001096-1177	3	5	5	I-Quantity
S0006322312001096-1177	3	years	year	I-Quantity
S0006322312001096-1177	3	:	:	O
S0006322312001096-1177	3	phase	phase	O
S0006322312001096-1177	3	3	3	O
S0006322312001096-1177	3	(	(	O
S0006322312001096-1177	3	1991	1991	B-Quantity
S0006322312001096-1177	3	to	to	I-Quantity
S0006322312001096-1177	3	1993	1993	I-Quantity
S0006322312001096-1177	3	,	,	O
S0006322312001096-1177	3	n	n	O
S0006322312001096-1177	3	=	=	O
S0006322312001096-1177	3	8815	8815	B-Quantity
S0006322312001096-1177	3	)	)	O
S0006322312001096-1177	3	;	;	O
S0006322312001096-1177	3	phase	phase	O
S0006322312001096-1177	3	5	5	O
S0006322312001096-1177	3	(	(	O
S0006322312001096-1177	3	1997	1997	B-Quantity
S0006322312001096-1177	3	to	to	I-Quantity
S0006322312001096-1177	3	1999	1999	I-Quantity
S0006322312001096-1177	3	,	,	O
S0006322312001096-1177	3	n	n	O
S0006322312001096-1177	3	=	=	O
S0006322312001096-1177	3	7870	7870	B-Quantity
S0006322312001096-1177	3	)	)	O
S0006322312001096-1177	3	;	;	O
S0006322312001096-1177	3	phase	phase	O
S0006322312001096-1177	3	7	7	O
S0006322312001096-1177	3	(	(	O
S0006322312001096-1177	3	2003	2003	B-Quantity
S0006322312001096-1177	3	to	to	I-Quantity
S0006322312001096-1177	3	2004	2004	I-Quantity
S0006322312001096-1177	3	,	,	O
S0006322312001096-1177	3	n	n	O
S0006322312001096-1177	3	=	=	O
S0006322312001096-1177	3	6967	6967	B-Quantity
S0006322312001096-1177	3	)	)	O
S0006322312001096-1177	3	;	;	O
S0006322312001096-1177	3	and	and	O
S0006322312001096-1177	3	phase	phase	O
S0006322312001096-1177	3	9	9	O
S0006322312001096-1177	3	(	(	O
S0006322312001096-1177	3	2008	2008	B-Quantity
S0006322312001096-1177	3	to	to	I-Quantity
S0006322312001096-1177	3	2009	2009	I-Quantity
S0006322312001096-1177	3	,	,	O
S0006322312001096-1177	3	n	n	O
S0006322312001096-1177	3	=	=	O
S0006322312001096-1177	3	6761	6761	B-Quantity
S0006322312001096-1177	3	)	)	O
S0006322312001096-1177	3	.	.	O
S0006322312001096-1177	4	Phase	phase	O
S0006322312001096-1177	4	3	3	O
S0006322312001096-1177	4	was	be	O
S0006322312001096-1177	4	the	the	O
S0006322312001096-1177	4	first	first	O
S0006322312001096-1177	4	time	time	O
S0006322312001096-1177	4	that	that	O
S0006322312001096-1177	4	all	all	O
S0006322312001096-1177	4	components	component	O
S0006322312001096-1177	4	of	of	O
S0006322312001096-1177	4	the	the	O
S0006322312001096-1177	4	Framingham	Framingham	O
S0006322312001096-1177	4	risk	risk	O
S0006322312001096-1177	4	algorithms	algorithm	O
S0006322312001096-1177	4	were	be	O
S0006322312001096-1177	4	measured	measure	O
S0006322312001096-1177	4	,	,	O
S0006322312001096-1177	4	making	make	O
S0006322312001096-1177	4	it	it	O
S0006322312001096-1177	4	the	the	O
S0006322312001096-1177	4	baseline	baseline	O
S0006322312001096-1177	4	for	for	O
S0006322312001096-1177	4	the	the	O
S0006322312001096-1177	4	analyses	analysis	O
S0006322312001096-1177	4	we	we	O
S0006322312001096-1177	4	report	report	O
S0006322312001096-1177	4	here	here	O
S0006322312001096-1177	4	.	.	O
S0006322312001096-1177	5	We	we	O
S0006322312001096-1177	5	use	use	O
S0006322312001096-1177	5	data	datum	O
S0006322312001096-1177	5	from	from	O
S0006322312001096-1177	5	three	three	B-Quantity
S0006322312001096-1177	5	screening	screening	O
S0006322312001096-1177	5	cycles	cycle	O
S0006322312001096-1177	5	:	:	O
S0006322312001096-1177	5	from	from	O
S0006322312001096-1177	5	phase	phase	O
S0006322312001096-1177	5	3	3	O
S0006322312001096-1177	5	to	to	O
S0006322312001096-1177	5	phase	phase	O
S0006322312001096-1177	5	5	5	O
S0006322312001096-1177	5	,	,	O
S0006322312001096-1177	5	from	from	O
S0006322312001096-1177	5	phase	phase	O
S0006322312001096-1177	5	5	5	O
S0006322312001096-1177	5	to	to	O
S0006322312001096-1177	5	phase	phase	O
S0006322312001096-1177	5	7	7	O
S0006322312001096-1177	5	,	,	O
S0006322312001096-1177	5	and	and	O
S0006322312001096-1177	5	from	from	O
S0006322312001096-1177	5	phase	phase	O
S0006322312001096-1177	5	7	7	O
S0006322312001096-1177	5	to	to	O
S0006322312001096-1177	5	phase	phase	O
S0006322312001096-1177	5	9	9	O
S0006322312001096-1177	5	with	with	O
S0006322312001096-1177	5	phases	phase	O
S0006322312001096-1177	5	3	3	O
S0006322312001096-1177	5	,	,	O
S0006322312001096-1177	5	5	5	O
S0006322312001096-1177	5	,	,	O
S0006322312001096-1177	5	and	and	O
S0006322312001096-1177	5	7	7	O
S0006322312001096-1177	5	providing	provide	O
S0006322312001096-1177	5	baseline	baseline	O
S0006322312001096-1177	5	measures	measure	O
S0006322312001096-1177	5	of	of	O
S0006322312001096-1177	5	vascular	vascular	O
S0006322312001096-1177	5	risk	risk	O
S0006322312001096-1177	5	to	to	O
S0006322312001096-1177	5	assess	assess	O
S0006322312001096-1177	5	incidence	incidence	O
S0006322312001096-1177	5	of	of	O
S0006322312001096-1177	5	depressive	depressive	O
S0006322312001096-1177	5	symptoms	symptom	O
S0006322312001096-1177	5	at	at	O
S0006322312001096-1177	5	phases	phase	O
S0006322312001096-1177	5	5	5	O
S0006322312001096-1177	5	,	,	O
S0006322312001096-1177	5	7	7	O
S0006322312001096-1177	5	,	,	O
S0006322312001096-1177	5	and	and	O
S0006322312001096-1177	5	9	9	O
S0006322312001096-1177	5	in	in	O
S0006322312001096-1177	5	the	the	O
S0006322312001096-1177	5	three	three	B-Quantity
S0006322312001096-1177	5	data	datum	O
S0006322312001096-1177	5	cycles	cycle	O
S0006322312001096-1177	5	,	,	O
S0006322312001096-1177	5	respectively	respectively	O
S0006322312001096-1177	5	.	.	O
S0006322312001096-1190	0	We	we	O
S0006322312001096-1190	0	used	use	O
S0006322312001096-1190	0	standard	standard	O
S0006322312001096-1190	0	operating	operating	O
S0006322312001096-1190	0	protocols	protocol	O
S0006322312001096-1190	0	to	to	O
S0006322312001096-1190	0	measure	measure	O
S0006322312001096-1190	0	risk	risk	O
S0006322312001096-1190	0	factors	factor	O
S0006322312001096-1190	0	for	for	O
S0006322312001096-1190	0	the	the	O
S0006322312001096-1190	0	Framingham	Framingham	O
S0006322312001096-1190	0	general	general	O
S0006322312001096-1190	0	CVD	CVD	O
S0006322312001096-1190	0	risk	risk	O
S0006322312001096-1190	0	score	score	O
S0006322312001096-1190	0	(	(	O
S0006322312001096-1190	0	sex	sex	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	age	age	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	diabetes	diabetes	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	smoking	smoking	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	treated	treat	O
S0006322312001096-1190	0	and	and	O
S0006322312001096-1190	0	untreated	untreated	O
S0006322312001096-1190	0	systolic	systolic	O
S0006322312001096-1190	0	blood	blood	O
S0006322312001096-1190	0	pressure	pressure	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	total	total	O
S0006322312001096-1190	0	cholesterol	cholesterol	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	high	high	O
S0006322312001096-1190	0	-	-	O
S0006322312001096-1190	0	density	density	O
S0006322312001096-1190	0	lipoprotein	lipoprotein	O
S0006322312001096-1190	0	[	[	O
S0006322312001096-1190	0	HDL	HDL	O
S0006322312001096-1190	0	]	]	O
S0006322312001096-1190	0	cholesterol	cholesterol	O
S0006322312001096-1190	0	)	)	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	CHD	chd	O
S0006322312001096-1190	0	risk	risk	O
S0006322312001096-1190	0	score	score	O
S0006322312001096-1190	0	(	(	O
S0006322312001096-1190	0	sex	sex	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	age	age	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	diabetes	diabetes	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	smoking	smoking	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	systolic	systolic	O
S0006322312001096-1190	0	and	and	O
S0006322312001096-1190	0	diastolic	diastolic	O
S0006322312001096-1190	0	blood	blood	O
S0006322312001096-1190	0	pressure	pressure	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	total	total	O
S0006322312001096-1190	0	cholesterol	cholesterol	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	HDL	HDL	O
S0006322312001096-1190	0	cholesterol	cholesterol	O
S0006322312001096-1190	0	)	)	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	and	and	O
S0006322312001096-1190	0	stroke	stroke	O
S0006322312001096-1190	0	risk	risk	O
S0006322312001096-1190	0	score	score	O
S0006322312001096-1190	0	(	(	O
S0006322312001096-1190	0	sex	sex	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	age	age	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	systolic	systolic	O
S0006322312001096-1190	0	blood	blood	O
S0006322312001096-1190	0	pressure	pressure	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	diabetes	diabetes	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	smoking	smoking	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	prior	prior	O
S0006322312001096-1190	0	cardiovascular	cardiovascular	O
S0006322312001096-1190	0	disease	disease	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	atrial	atrial	O
S0006322312001096-1190	0	fibrillation	fibrillation	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	left	leave	O
S0006322312001096-1190	0	-	-	O
S0006322312001096-1190	0	ventricular	ventricular	O
S0006322312001096-1190	0	hypertrophy	hypertrophy	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	use	use	O
S0006322312001096-1190	0	of	of	O
S0006322312001096-1190	0	hypertensive	hypertensive	O
S0006322312001096-1190	0	medications	medication	O
S0006322312001096-1190	0	)	)	O
S0006322312001096-1190	0	at	at	O
S0006322312001096-1190	0	the	the	O
S0006322312001096-1190	0	baseline	baseline	O
S0006322312001096-1190	0	of	of	O
S0006322312001096-1190	0	each	each	O
S0006322312001096-1190	0	data	datum	O
S0006322312001096-1190	0	cycle	cycle	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	i.e.	i.e.	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	phases	phase	O
S0006322312001096-1190	0	3	3	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	5	5	O
S0006322312001096-1190	0	,	,	O
S0006322312001096-1190	0	and	and	O
S0006322312001096-1190	0	7	7	O
S0006322312001096-1190	0	(	(	O
S0006322312001096-1190	0	14–17	14–17	O
S0006322312001096-1190	0	)	)	O
S0006322312001096-1190	0	.	.	O
S0006322312001096-1190	1	Venous	venous	O
S0006322312001096-1190	1	blood	blood	O
S0006322312001096-1190	1	was	be	O
S0006322312001096-1190	1	taken	take	O
S0006322312001096-1190	1	in	in	O
S0006322312001096-1190	1	the	the	O
S0006322312001096-1190	1	fasting	fast	O
S0006322312001096-1190	1	state	state	O
S0006322312001096-1190	1	or	or	O
S0006322312001096-1190	1	at	at	B-Quantity
S0006322312001096-1190	1	least	least	I-Quantity
S0006322312001096-1190	1	5	5	I-Quantity
S0006322312001096-1190	1	hours	hour	I-Quantity
S0006322312001096-1190	1	after	after	O
S0006322312001096-1190	1	a	a	O
S0006322312001096-1190	1	light	light	O
S0006322312001096-1190	1	,	,	O
S0006322312001096-1190	1	fat	fat	O
S0006322312001096-1190	1	-	-	O
S0006322312001096-1190	1	free	free	O
S0006322312001096-1190	1	breakfast	breakfast	O
S0006322312001096-1190	1	.	.	O
S0006322312001096-1190	2	Serum	Serum	O
S0006322312001096-1190	2	for	for	O
S0006322312001096-1190	2	lipid	lipid	O
S0006322312001096-1190	2	analyses	analysis	O
S0006322312001096-1190	2	was	be	O
S0006322312001096-1190	2	refrigerated	refrigerate	O
S0006322312001096-1190	2	at	at	O
S0006322312001096-1190	2	−4	−4	B-Quantity
S0006322312001096-1190	2	°	°	I-Quantity
S0006322312001096-1190	2	C	C	I-Quantity
S0006322312001096-1190	2	and	and	O
S0006322312001096-1190	2	assayed	assay	O
S0006322312001096-1190	2	within	within	B-Quantity
S0006322312001096-1190	2	72	72	I-Quantity
S0006322312001096-1190	2	hours	hour	I-Quantity
S0006322312001096-1190	2	.	.	O
S0006322312001096-1190	3	Cholesterol	Cholesterol	O
S0006322312001096-1190	3	was	be	O
S0006322312001096-1190	3	measured	measure	O
S0006322312001096-1190	3	with	with	O
S0006322312001096-1190	3	the	the	O
S0006322312001096-1190	3	use	use	O
S0006322312001096-1190	3	of	of	O
S0006322312001096-1190	3	a	a	O
S0006322312001096-1190	3	Cobas	Cobas	O
S0006322312001096-1190	3	Fara	Fara	O
S0006322312001096-1190	3	centrifugal	centrifugal	O
S0006322312001096-1190	3	analyzer	analyzer	O
S0006322312001096-1190	3	(	(	O
S0006322312001096-1190	3	Roche	Roche	O
S0006322312001096-1190	3	Diagnostics	Diagnostics	O
S0006322312001096-1190	3	System	System	O
S0006322312001096-1190	3	,	,	O
S0006322312001096-1190	3	Nutley	Nutley	O
S0006322312001096-1190	3	,	,	O
S0006322312001096-1190	3	New	New	O
S0006322312001096-1190	3	Jersey	Jersey	O
S0006322312001096-1190	3	)	)	O
S0006322312001096-1190	3	.	.	O
S0006322312001096-1190	4	High	high	O
S0006322312001096-1190	4	-	-	O
S0006322312001096-1190	4	density	density	O
S0006322312001096-1190	4	lipoprotein	lipoprotein	O
S0006322312001096-1190	4	cholesterol	cholesterol	O
S0006322312001096-1190	4	was	be	O
S0006322312001096-1190	4	measured	measure	O
S0006322312001096-1190	4	by	by	O
S0006322312001096-1190	4	precipitating	precipitate	O
S0006322312001096-1190	4	non	non	O
S0006322312001096-1190	4	-	-	O
S0006322312001096-1190	4	HDL	hdl	O
S0006322312001096-1190	4	cholesterol	cholesterol	O
S0006322312001096-1190	4	with	with	O
S0006322312001096-1190	4	dextran	dextran	O
S0006322312001096-1190	4	sulfate	sulfate	O
S0006322312001096-1190	4	-	-	O
S0006322312001096-1190	4	magnesium	magnesium	O
S0006322312001096-1190	4	chloride	chloride	O
S0006322312001096-1190	4	using	use	O
S0006322312001096-1190	4	a	a	O
S0006322312001096-1190	4	centrifuge	centrifuge	O
S0006322312001096-1190	4	and	and	O
S0006322312001096-1190	4	measuring	measure	O
S0006322312001096-1190	4	cholesterol	cholesterol	O
S0006322312001096-1190	4	in	in	O
S0006322312001096-1190	4	the	the	O
S0006322312001096-1190	4	supernatant	supernatant	O
S0006322312001096-1190	4	.	.	O
S0006322312001096-1190	5	Participants	participant	O
S0006322312001096-1190	5	underwent	undergo	O
S0006322312001096-1190	5	an	an	O
S0006322312001096-1190	5	oral	oral	O
S0006322312001096-1190	5	glucose	glucose	O
S0006322312001096-1190	5	tolerance	tolerance	O
S0006322312001096-1190	5	test	test	O
S0006322312001096-1190	5	and	and	O
S0006322312001096-1190	5	new	new	O
S0006322312001096-1190	5	venous	venous	O
S0006322312001096-1190	5	blood	blood	O
S0006322312001096-1190	5	samples	sample	O
S0006322312001096-1190	5	were	be	O
S0006322312001096-1190	5	taken	take	O
S0006322312001096-1190	5	at	at	O
S0006322312001096-1190	5	2	2	B-Quantity
S0006322312001096-1190	5	hours	hour	I-Quantity
S0006322312001096-1190	5	postadministration	postadministration	O
S0006322312001096-1190	5	of	of	O
S0006322312001096-1190	5	a	a	O
S0006322312001096-1190	5	75	75	B-Quantity
S0006322312001096-1190	5	g	g	I-Quantity
S0006322312001096-1190	5	glucose	glucose	O
S0006322312001096-1190	5	solution	solution	O
S0006322312001096-1190	5	.	.	O
S0006322312001096-1190	6	Blood	blood	O
S0006322312001096-1190	6	glucose	glucose	O
S0006322312001096-1190	6	was	be	O
S0006322312001096-1190	6	measured	measure	O
S0006322312001096-1190	6	using	use	O
S0006322312001096-1190	6	the	the	O
S0006322312001096-1190	6	glucose	glucose	O
S0006322312001096-1190	6	oxidase	oxidase	O
S0006322312001096-1190	6	method	method	O
S0006322312001096-1190	6	on	on	O
S0006322312001096-1190	6	a	a	O
S0006322312001096-1190	6	YSI	YSI	O
S0006322312001096-1190	6	MODEL	MODEL	O
S0006322312001096-1190	6	2300	2300	O
S0006322312001096-1190	6	STAT	STAT	O
S0006322312001096-1190	6	PLUS	PLUS	O
S0006322312001096-1190	6	Analyzer	Analyzer	O
S0006322312001096-1190	6	(	(	O
S0006322312001096-1190	6	YSI	YSI	O
S0006322312001096-1190	6	Corporation	Corporation	O
S0006322312001096-1190	6	,	,	O
S0006322312001096-1190	6	Yellow	Yellow	O
S0006322312001096-1190	6	Springs	Springs	O
S0006322312001096-1190	6	,	,	O
S0006322312001096-1190	6	Ohio	Ohio	O
S0006322312001096-1190	6	;	;	O
S0006322312001096-1190	6	mean	mean	O
S0006322312001096-1190	6	coefficient	coefficient	O
S0006322312001096-1190	6	of	of	O
S0006322312001096-1190	6	variation	variation	O
S0006322312001096-1190	6	:	:	O
S0006322312001096-1190	6	1.4%–3.1	1.4%–3.1	B-Quantity
S0006322312001096-1190	6	%	%	I-Quantity
S0006322312001096-1190	6	)	)	O
S0006322312001096-1190	6	.	.	O
S0006322312001096-1190	7	Diabetes	diabetes	O
S0006322312001096-1190	7	was	be	O
S0006322312001096-1190	7	defined	define	O
S0006322312001096-1190	7	by	by	O
S0006322312001096-1190	7	fasting	fast	O
S0006322312001096-1190	7	glucose	glucose	O
S0006322312001096-1190	7	≥7.0	≥7.0	B-Quantity
S0006322312001096-1190	7	mmol	mmol	I-Quantity
S0006322312001096-1190	7	/	/	I-Quantity
S0006322312001096-1190	7	L	L	I-Quantity
S0006322312001096-1190	7	or	or	O
S0006322312001096-1190	7	2	2	B-Quantity
S0006322312001096-1190	7	-	-	I-Quantity
S0006322312001096-1190	7	hour	hour	I-Quantity
S0006322312001096-1190	7	postload	postload	O
S0006322312001096-1190	7	glucose	glucose	O
S0006322312001096-1190	7	≥11.1	≥11.1	B-Quantity
S0006322312001096-1190	7	mmol	mmol	I-Quantity
S0006322312001096-1190	7	/	/	I-Quantity
S0006322312001096-1190	7	L	L	I-Quantity
S0006322312001096-1190	7	,	,	O
S0006322312001096-1190	7	reported	report	O
S0006322312001096-1190	7	doctor	doctor	O
S0006322312001096-1190	7	diagnosed	diagnose	O
S0006322312001096-1190	7	diabetes	diabetes	O
S0006322312001096-1190	7	,	,	O
